X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-6.000000e-04,1.000000e-04
0,1.20e-03,4.00e-02,
1,-8.00e-04,0.00e+00,
2,8.00e-04,4.00e-02,
3,-8.00e-04,0.00e+00,
4,0.00e+00,4.00e-02,
5,1.20e-03,0.00e+00,
6,1.20e-03,4.00e-02,
7,0.00e+00,0.00e+00,
8,0.00e+00,4.00e-02,
9,1.20e-03,0.00e+00,
10,0.00e+00,0.00e+00,
11,5.20e-03,1.92e+00,
12,4.00e-03,1.60e-01,
13,-2.68e-02,8.00e-02,
14,-1.56e-02,1.20e-01,
15,1.52e-02,8.00e-02,
16,8.40e-03,1.00e-01,
17,-6.00e-03,6.00e-02,
18,4.40e-03,6.00e-02,
19,-1.20e-03,1.00e-01,
20,-1.60e-03,6.00e-02,
21,3.20e-03,1.00e-01,
22,2.80e-03,6.00e-02,
23,-1.60e-03,8.00e-02,
24,-1.20e-03,8.00e-02,
25,2.00e-03,6.00e-02,
26,2.00e-03,6.00e-02,
27,-8.00e-04,8.00e-02,
28,-8.00e-04,6.00e-02,
29,2.00e-03,8.00e-02,
30,1.60e-03,1.98e+00,
31,6.80e-03,2.00e-02,
32,4.80e-03,1.60e-01,
33,-7.20e-03,8.00e-02,
34,-7.20e-03,1.20e-01,
35,5.60e-03,8.00e-02,
36,3.60e-03,1.00e-01,
37,-1.20e-03,6.00e-02,
38,-8.00e-04,1.00e-01,
39,2.40e-03,6.00e-02,
40,-4.00e-04,6.00e-02,
41,2.40e-03,1.00e-01,
42,2.00e-03,6.00e-02,
43,-8.00e-04,8.00e-02,
44,-2.40e-03,6.00e-02,
45,5.60e-03,8.00e-02,
46,8.40e-03,6.00e-02,
47,-7.20e-03,8.00e-02,
48,-1.32e-02,8.00e-02,
49,1.44e-02,6.00e-02,
50,1.96e-02,6.00e-02,
51,-1.64e-02,8.00e-02,
52,-1.72e-02,8.00e-02,
53,1.64e-02,2.00e-02,
54,1.04e-02,8.00e-02,
55,-6.00e-03,4.00e-02,
56,-4.00e-03,8.00e-02,
57,4.00e-03,4.00e-02,
58,2.80e-03,8.00e-02,
59,-8.00e-04,2.00e-02,
60,0.00e+00,2.00e-02,
61,2.40e-03,8.00e-02,
62,-8.00e-04,8.00e-02,
63,2.40e-03,2.00e-02,
64,2.40e-03,8.00e-02,
65,0.00e+00,2.00e-02,
66,2.00e-03,2.00e-02,
67,-4.00e-04,8.00e-02,
68,-8.00e-04,2.00e-02,
