X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-3.600000e-03,2.000000e-04
0,-8.00e-04,4.00e-02,
1,1.20e-03,0.00e+00,
2,-8.00e-04,4.00e-02,
3,1.20e-03,0.00e+00,
4,1.60e-03,4.00e-02,
5,0.00e+00,0.00e+00,
6,0.00e+00,4.00e-02,
7,1.60e-03,0.00e+00,
8,0.00e+00,4.00e-02,
9,1.60e-03,0.00e+00,
10,2.00e-03,4.00e-02,
11,4.00e-04,0.00e+00,
12,1.60e-03,4.00e-02,
13,-8.00e-04,0.00e+00,
14,1.20e-03,4.00e-02,
15,0.00e+00,0.00e+00,
16,0.00e+00,4.00e-02,
17,1.20e-03,2.00e-02,
18,0.00e+00,4.00e-02,
19,1.20e-03,0.00e+00,
20,7.60e-03,2.00e-02,
21,-2.24e-02,1.82e+00,
22,1.64e-02,1.20e-01,
23,-1.28e-02,6.00e-02,
24,-2.40e-03,1.00e-01,
25,4.40e-03,6.00e-02,
26,2.40e-03,6.00e-02,
27,-2.40e-03,8.00e-02,
28,2.40e-03,6.00e-02,
29,-8.00e-04,8.00e-02,
30,-8.00e-04,8.00e-02,
31,2.00e-03,4.00e-02,
32,-8.00e-04,8.00e-02,
33,2.40e-03,2.00e-02,
34,0.00e+00,2.00e-02,
35,8.80e-03,2.02e+00,
36,8.40e-03,1.60e-01,
37,-4.80e-03,8.00e-02,
38,3.20e-03,1.00e-01,
39,-8.00e-04,6.00e-02,
40,0.00e+00,6.00e-02,
41,2.40e-03,8.00e-02,
42,2.00e-03,6.00e-02,
43,0.00e+00,8.00e-02,
44,-8.00e-04,6.00e-02,
45,2.80e-03,8.00e-02,
46,-4.00e-03,6.00e-02,
47,6.80e-03,8.00e-02,
48,-1.60e-02,8.00e-02,
49,2.24e-02,2.00e-02,
50,-2.36e-02,8.00e-02,
51,2.60e-02,2.00e-02,
52,1.40e-02,8.00e-02,
53,-1.04e-02,2.00e-02,
54,3.60e-03,2.00e-02,
55,-4.00e-04,8.00e-02,
56,-1.20e-03,2.00e-02,
57,2.00e-03,8.00e-02,
58,2.00e-03,4.00e-02,
59,-8.00e-04,2.00e-02,
60,1.60e-03,4.00e-02,
61,-8.00e-04,2.00e-02,
62,0.00e+00,4.00e-02,
63,1.60e-03,2.00e-02,
64,0.00e+00,2.00e-02,
65,8.40e-03,2.00e+00,
66,8.40e-03,1.60e-01,
67,-4.00e-04,8.00e-02,
68,2.00e-03,1.00e-01,
69,-4.00e-04,6.00e-02,
70,-8.00e-04,6.00e-02,
71,2.00e-03,8.00e-02,
72,2.40e-03,8.00e-02,
73,-4.00e-04,6.00e-02,
74,2.00e-03,6.00e-02,
75,-1.20e-03,8.00e-02,
76,-4.00e-03,6.00e-02,
77,6.40e-03,8.00e-02,
78,-1.48e-02,8.00e-02,
79,1.32e-02,4.00e-02,
80,-1.88e-02,8.00e-02,
81,2.00e-02,2.00e-02,
82,8.80e-03,8.00e-02,
83,-6.80e-03,2.00e-02,
84,-1.20e-03,8.00e-02,
85,2.40e-03,2.00e-02,
86,2.40e-03,2.00e-02,
87,-1.20e-03,6.00e-02,
88,1.60e-03,6.00e-02,
89,-8.00e-04,2.00e-02,
90,-4.00e-04,4.00e-02,
91,2.00e-03,2.00e-02,
92,-1.20e-03,4.00e-02,
93,2.80e-03,2.00e-02,
94,-2.40e-03,2.00e-02,
95,8.40e-03,1.94e+00,
96,8.00e-03,1.60e-01,
97,-8.00e-04,8.00e-02,
98,1.20e-03,1.00e-01,
99,-4.00e-04,6.00e-02,
100,2.00e-03,1.00e-01,
101,0.00e+00,6.00e-02,
102,0.00e+00,6.00e-02,
103,2.40e-03,8.00e-02,
104,2.00e-03,6.00e-02,
105,-8.00e-04,8.00e-02,
106,-3.20e-03,8.00e-02,
107,5.60e-03,2.00e-02,
108,1.36e-02,8.00e-02,
109,-1.52e-02,4.00e-02,
110,-2.08e-02,8.00e-02,
111,2.04e-02,2.00e-02,
112,9.60e-03,8.00e-02,
113,-7.20e-03,2.00e-02,
114,3.20e-03,2.00e-02,
115,-1.60e-03,8.00e-02,
116,2.40e-03,8.00e-02,
117,-1.20e-03,2.00e-02,
118,1.60e-03,6.00e-02,
119,-8.00e-04,2.00e-02,
120,0.00e+00,2.00e-02,
121,2.00e-03,4.00e-02,
122,2.00e-03,4.00e-02,
123,-1.20e-03,2.00e-02,
124,-2.80e-03,2.00e-02,
125,9.20e-03,2.04e+00,
126,8.40e-03,1.60e-01,
127,-1.20e-03,8.00e-02,
128,2.40e-03,1.00e-01,
129,-4.00e-04,6.00e-02,
130,1.60e-03,6.00e-02,
131,-4.00e-04,8.00e-02,
132,-1.20e-03,6.00e-02,
133,2.40e-03,8.00e-02,
134,2.40e-03,6.00e-02,
135,-8.00e-04,8.00e-02,
136,-3.20e-03,6.00e-02,
137,5.20e-03,8.00e-02,
138,-1.08e-02,8.00e-02,
139,1.40e-02,2.00e-02,
140,-1.64e-02,8.00e-02,
141,1.92e-02,2.00e-02,
142,9.60e-03,8.00e-02,
143,-6.40e-03,2.00e-02,
144,3.60e-03,8.00e-02,
145,-1.60e-03,2.00e-02,
146,2.40e-03,8.00e-02,
147,0.00e+00,2.00e-02,
148,-8.00e-04,2.00e-02,
149,2.00e-03,8.00e-02,
150,-8.00e-04,2.00e-02,
151,1.60e-03,6.00e-02,
152,-4.00e-04,4.00e-02,
153,2.40e-03,2.00e-02,
154,-1.60e-03,2.00e-02,
155,9.20e-03,2.00e+00,
156,9.20e-03,1.60e-01,
157,4.00e-04,8.00e-02,
158,2.00e-03,1.00e-01,
159,0.00e+00,6.00e-02,
160,0.00e+00,6.00e-02,
161,2.00e-03,8.00e-02,
162,-8.00e-04,6.00e-02,
163,1.60e-03,8.00e-02,
164,-8.00e-04,6.00e-02,
165,2.00e-03,8.00e-02,
166,-3.20e-03,6.00e-02,
167,5.60e-03,8.00e-02,
168,-1.24e-02,8.00e-02,
169,1.40e-02,4.00e-02,
170,1.84e-02,8.00e-02,
171,-1.88e-02,2.00e-02,
172,8.40e-03,8.00e-02,
173,-6.00e-03,2.00e-02,
174,2.80e-03,2.00e-02,
175,-1.20e-03,6.00e-02,
176,-8.00e-04,2.00e-02,
177,2.80e-03,8.00e-02,
178,1.20e-03,4.00e-02,
179,-8.00e-04,2.00e-02,
180,-4.00e-04,4.00e-02,
181,1.60e-03,2.00e-02,
182,-1.60e-03,4.00e-02,
183,2.40e-03,2.00e-02,
184,-2.80e-03,2.00e-02,
185,8.40e-03,2.04e+00,
186,8.00e-03,1.60e-01,
187,0.00e+00,8.00e-02,
188,2.40e-03,1.00e-01,
189,-8.00e-04,6.00e-02,
190,-4.00e-04,6.00e-02,
191,1.60e-03,8.00e-02,
192,1.60e-03,6.00e-02,
193,0.00e+00,8.00e-02,
194,1.20e-03,6.00e-02,
195,-8.00e-04,8.00e-02,
196,-2.80e-03,6.00e-02,
197,5.20e-03,8.00e-02,
198,1.16e-02,8.00e-02,
199,-1.44e-02,2.00e-02,
200,1.92e-02,2.00e-02,
201,-1.84e-02,8.00e-02,
202,1.00e-02,8.00e-02,
203,-6.40e-03,2.00e-02,
204,3.20e-03,2.00e-02,
205,-8.00e-04,8.00e-02,
206,2.00e-03,2.00e-02,
207,-8.00e-04,6.00e-02,
208,-8.00e-04,4.00e-02,
209,2.00e-03,2.00e-02,
210,0.00e+00,4.00e-02,
211,2.00e-03,2.00e-02,
212,2.40e-03,4.00e-02,
213,-1.20e-03,2.00e-02,
214,-2.00e-03,2.00e-02,
215,8.40e-03,1.80e+00,
216,8.40e-03,1.60e-01,
217,-8.00e-04,8.00e-02,
218,2.40e-03,1.00e-01,
219,-4.00e-04,6.00e-02,
220,-4.00e-04,6.00e-02,
221,1.20e-03,8.00e-02,
222,-8.00e-04,6.00e-02,
223,2.40e-03,8.00e-02,
224,-1.20e-03,6.00e-02,
225,2.80e-03,8.00e-02,
226,-2.80e-03,8.00e-02,
227,4.40e-03,2.00e-02,
228,-1.04e-02,8.00e-02,
229,1.28e-02,2.00e-02,
230,-1.56e-02,8.00e-02,
231,1.84e-02,2.00e-02,
232,8.80e-03,6.00e-02,
233,-6.40e-03,2.00e-02,
234,3.20e-03,4.00e-02,
235,-8.00e-04,2.00e-02,
236,2.00e-03,4.00e-02,
237,-4.00e-04,2.00e-02,
238,1.60e-03,4.00e-02,
239,-8.00e-04,2.00e-02,
240,2.00e-03,4.00e-02,
241,0.00e+00,2.00e-02,
242,1.20e-03,4.00e-02,
243,-8.00e-04,2.00e-02,
244,-1.60e-03,2.00e-02,
245,9.20e-03,2.00e+00,
246,8.40e-03,1.60e-01,
247,-8.00e-04,8.00e-02,
248,2.00e-03,1.00e-01,
249,0.00e+00,6.00e-02,
250,0.00e+00,8.00e-02,
251,1.60e-03,6.00e-02,
252,0.00e+00,6.00e-02,
253,2.00e-03,8.00e-02,
254,2.40e-03,8.00e-02,
255,0.00e+00,6.00e-02,
256,-3.60e-03,8.00e-02,
257,5.60e-03,2.00e-02,
258,-1.24e-02,8.00e-02,
259,1.48e-02,2.00e-02,
260,-1.72e-02,8.00e-02,
261,1.80e-02,2.00e-02,
262,8.00e-03,8.00e-02,
263,-4.80e-03,2.00e-02,
264,2.80e-03,2.00e-02,
265,-8.00e-04,6.00e-02,
266,2.40e-03,4.00e-02,
267,-4.00e-04,2.00e-02,
268,2.80e-03,4.00e-02,
269,-8.00e-04,2.00e-02,
270,0.00e+00,4.00e-02,
271,2.00e-03,2.00e-02,
272,2.40e-03,4.00e-02,
273,-1.20e-03,2.00e-02,
274,-2.40e-03,2.00e-02,
275,9.20e-03,1.94e+00,
276,8.40e-03,1.60e-01,
277,-8.00e-04,8.00e-02,
278,0.00e+00,1.00e-01,
279,2.40e-03,6.00e-02,
280,1.20e-03,8.00e-02,
281,-8.00e-04,6.00e-02,
282,-8.00e-04,6.00e-02,
283,2.40e-03,8.00e-02,
284,-8.00e-04,6.00e-02,
285,2.00e-03,8.00e-02,
286,-2.40e-03,8.00e-02,
287,4.40e-03,4.00e-02,
288,1.16e-02,2.00e-02,
289,-1.32e-02,8.00e-02,
290,1.72e-02,8.00e-02,
291,-1.72e-02,2.00e-02,
292,8.40e-03,2.00e-02,
293,-6.80e-03,8.00e-02,
294,3.20e-03,4.00e-02,
295,-4.00e-04,2.00e-02,
296,-8.00e-04,4.00e-02,
297,2.40e-03,2.00e-02,
298,1.20e-03,4.00e-02,
299,-4.00e-04,2.00e-02,
300,0.00e+00,4.00e-02,
301,1.60e-03,2.00e-02,
302,2.40e-03,4.00e-02,
303,-1.60e-03,2.00e-02,
304,-1.60e-03,1.98e+00,
305,8.40e-03,0.00e+00,
306,8.40e-03,1.60e-01,
307,-4.00e-04,8.00e-02,
308,2.40e-03,1.00e-01,
309,0.00e+00,6.00e-02,
310,-8.00e-04,6.00e-02,
311,2.00e-03,8.00e-02,
312,0.00e+00,6.00e-02,
313,2.00e-03,8.00e-02,
314,2.40e-03,8.00e-02,
315,-8.00e-04,2.00e-02,
316,-2.40e-03,8.00e-02,
317,5.20e-03,2.00e-02,
318,-1.04e-02,8.00e-02,
319,1.28e-02,2.00e-02,
320,-1.64e-02,8.00e-02,
321,1.72e-02,2.00e-02,
322,9.20e-03,2.00e-02,
323,-6.00e-03,6.00e-02,
324,2.80e-03,6.00e-02,
325,-1.20e-03,2.00e-02,
326,2.00e-03,4.00e-02,
327,0.00e+00,2.00e-02,
328,1.20e-03,4.00e-02,
329,0.00e+00,2.00e-02,
330,1.60e-03,4.00e-02,
331,0.00e+00,2.00e-02,
332,2.00e-03,4.00e-02,
333,-8.00e-04,2.00e-02,
334,-2.40e-03,2.00e-02,
335,9.20e-03,1.84e+00,
336,8.40e-03,1.60e-01,
337,-8.00e-04,8.00e-02,
338,2.00e-03,1.00e-01,
339,0.00e+00,6.00e-02,
340,0.00e+00,6.00e-02,
341,1.60e-03,1.00e-01,
342,2.00e-03,6.00e-02,
343,-4.00e-04,8.00e-02,
344,0.00e+00,8.00e-02,
345,2.40e-03,6.00e-02,
346,-3.60e-03,6.00e-02,
347,5.20e-03,8.00e-02,
348,-1.16e-02,8.00e-02,
349,1.56e-02,2.00e-02,
350,-1.48e-02,8.00e-02,
351,1.84e-02,2.00e-02,
352,6.80e-03,8.00e-02,
353,-4.40e-03,2.00e-02,
354,2.40e-03,6.00e-02,
355,-4.00e-04,2.00e-02,
356,-8.00e-04,2.00e-02,
357,2.40e-03,4.00e-02,
358,2.40e-03,2.00e-02,
359,0.00e+00,4.00e-02,
360,-8.00e-04,4.00e-02,
361,2.00e-03,2.00e-02,
362,2.00e-03,4.00e-02,
363,-4.00e-04,2.00e-02,
364,-1.60e-03,2.00e-02,
365,9.60e-03,2.06e+00,
366,9.20e-03,1.40e-01,
367,-8.00e-04,8.00e-02,
368,2.00e-03,1.00e-01,
369,0.00e+00,6.00e-02,
370,0.00e+00,6.00e-02,
371,2.00e-03,8.00e-02,
372,0.00e+00,6.00e-02,
373,2.00e-03,8.00e-02,
374,-4.00e-04,6.00e-02,
375,2.00e-03,8.00e-02,
376,-2.40e-03,6.00e-02,
377,4.80e-03,8.00e-02,
378,-1.24e-02,8.00e-02,
379,1.28e-02,2.00e-02,
380,-1.68e-02,8.00e-02,
381,1.68e-02,2.00e-02,
382,8.00e-03,8.00e-02,
383,-6.00e-03,2.00e-02,
384,2.80e-03,2.00e-02,
385,-1.20e-03,8.00e-02,
386,1.20e-03,4.00e-02,
387,-1.20e-03,2.00e-02,
388,2.00e-03,2.00e-02,
389,-4.00e-04,4.00e-02,
390,1.20e-03,4.00e-02,
391,-8.00e-04,2.00e-02,
392,-1.60e-03,4.00e-02,
393,2.00e-03,2.00e-02,
394,-2.40e-03,2.00e-02,
395,8.40e-03,2.00e+00,
396,8.40e-03,1.60e-01,
397,-1.20e-03,8.00e-02,
398,2.40e-03,1.00e-01,
399,0.00e+00,6.00e-02,
400,1.20e-03,6.00e-02,
401,-8.00e-04,8.00e-02,
402,2.00e-03,8.00e-02,
403,-4.00e-04,6.00e-02,
404,2.40e-03,6.00e-02,
405,-4.00e-04,8.00e-02,
406,-2.40e-03,8.00e-02,
407,4.80e-03,4.00e-02,
408,-1.04e-02,8.00e-02,
409,1.28e-02,2.00e-02,
410,-1.44e-02,2.00e-02,
411,1.72e-02,8.00e-02,
412,8.80e-03,2.00e-02,
413,-5.60e-03,8.00e-02,
414,2.80e-03,6.00e-02,
415,-4.00e-04,2.00e-02,
416,2.40e-03,2.00e-02,
417,0.00e+00,4.00e-02,
418,0.00e+00,4.00e-02,
419,1.60e-03,2.00e-02,
420,2.00e-03,2.00e-02,
421,0.00e+00,4.00e-02,
422,2.00e-03,4.00e-02,
423,-1.60e-03,2.00e-02,
424,-2.40e-03,2.00e-02,
425,8.40e-03,2.08e+00,
426,8.00e-03,1.60e-01,
427,-8.00e-04,8.00e-02,
428,2.40e-03,1.00e-01,
429,0.00e+00,6.00e-02,
430,0.00e+00,6.00e-02,
431,1.60e-03,8.00e-02,
432,-8.00e-04,6.00e-02,
433,2.00e-03,8.00e-02,
434,-8.00e-04,6.00e-02,
435,2.00e-03,8.00e-02,
436,-2.80e-03,8.00e-02,
437,5.60e-03,6.00e-02,
438,-1.16e-02,8.00e-02,
439,1.44e-02,2.00e-02,
440,-1.44e-02,8.00e-02,
441,1.72e-02,2.00e-02,
442,6.80e-03,8.00e-02,
443,-4.80e-03,2.00e-02,
444,2.40e-03,2.00e-02,
445,-8.00e-04,8.00e-02,
446,2.40e-03,4.00e-02,
447,-8.00e-04,2.00e-02,
448,0.00e+00,2.00e-02,
449,2.00e-03,4.00e-02,
450,0.00e+00,2.00e-02,
451,1.60e-03,4.00e-02,
452,-4.00e-04,4.00e-02,
453,2.40e-03,2.00e-02,
454,-2.00e-03,2.00e-02,
455,8.80e-03,2.00e+00,
456,8.40e-03,1.60e-01,
457,0.00e+00,8.00e-02,
458,0.00e+00,1.00e-01,
459,2.00e-03,6.00e-02,
460,-4.00e-04,6.00e-02,
461,2.00e-03,8.00e-02,
462,0.00e+00,6.00e-02,
463,1.20e-03,8.00e-02,
464,0.00e+00,6.00e-02,
465,2.40e-03,8.00e-02,
466,-2.40e-03,8.00e-02,
467,4.00e-03,2.00e-02,
468,-1.12e-02,8.00e-02,
469,1.40e-02,2.00e-02,
470,-1.52e-02,2.00e-02,
471,1.60e-02,8.00e-02,
472,7.60e-03,2.00e-02,
473,-5.60e-03,8.00e-02,
474,2.40e-03,4.00e-02,
475,-8.00e-04,2.00e-02,
476,-8.00e-04,4.00e-02,
477,2.00e-03,2.00e-02,
478,-8.00e-04,4.00e-02,
479,2.00e-03,2.00e-02,
480,1.60e-03,4.00e-02,
481,0.00e+00,2.00e-02,
482,-8.00e-04,2.00e-02,
483,2.40e-03,4.00e-02,
484,-2.40e-03,2.06e+00,
485,9.20e-03,0.00e+00,
486,8.40e-03,1.60e-01,
487,-4.00e-04,8.00e-02,
488,2.00e-03,1.00e-01,
489,0.00e+00,6.00e-02,
490,2.00e-03,6.00e-02,
491,-4.00e-04,8.00e-02,
492,2.00e-03,6.00e-02,
493,-8.00e-04,8.00e-02,
494,-4.00e-04,6.00e-02,
495,2.40e-03,8.00e-02,
496,-2.40e-03,6.00e-02,
497,4.80e-03,8.00e-02,
498,-1.04e-02,8.00e-02,
499,1.44e-02,2.00e-02,
500,-1.52e-02,8.00e-02,
501,1.60e-02,2.00e-02,
502,8.00e-03,8.00e-02,
503,-6.00e-03,2.00e-02,
504,2.80e-03,2.00e-02,
505,-8.00e-04,6.00e-02,
506,0.00e+00,2.00e-02,
507,2.00e-03,4.00e-02,
508,1.20e-03,4.00e-02,
509,-4.00e-04,2.00e-02,
510,0.00e+00,4.00e-02,
511,1.20e-03,2.00e-02,
512,2.00e-03,4.00e-02,
513,-4.00e-04,2.00e-02,
514,-2.40e-03,2.00e-02,
515,8.40e-03,2.02e+00,
516,8.00e-03,1.60e-01,
517,-1.20e-03,8.00e-02,
518,2.00e-03,1.00e-01,
519,0.00e+00,6.00e-02,
520,0.00e+00,6.00e-02,
521,2.00e-03,8.00e-02,
522,0.00e+00,6.00e-02,
523,1.60e-03,8.00e-02,
524,0.00e+00,6.00e-02,
525,2.40e-03,8.00e-02,
526,-3.20e-03,8.00e-02,
527,5.20e-03,2.00e-02,
528,-1.12e-02,8.00e-02,
529,1.32e-02,2.00e-02,
530,-1.52e-02,2.00e-02,
531,1.56e-02,8.00e-02,
532,6.00e-03,8.00e-02,
533,-4.80e-03,2.00e-02,
534,2.40e-03,8.00e-02,
535,-8.00e-04,2.00e-02,
536,1.20e-03,4.00e-02,
537,-8.00e-04,2.00e-02,
538,1.20e-03,4.00e-02,
539,0.00e+00,2.00e-02,
540,-1.20e-03,2.00e-02,
541,1.20e-03,4.00e-02,
542,-8.00e-04,4.00e-02,
543,2.40e-03,2.00e-02,
544,-2.40e-03,2.00e-02,
545,8.80e-03,2.04e+00,
546,8.40e-03,1.60e-01,
547,-8.00e-04,8.00e-02,
548,2.00e-03,1.00e-01,
549,-4.00e-04,6.00e-02,
550,1.20e-03,6.00e-02,
551,-4.00e-04,8.00e-02,
552,0.00e+00,6.00e-02,
553,2.00e-03,8.00e-02,
554,2.40e-03,6.00e-02,
555,-8.00e-04,8.00e-02,
556,-2.40e-03,8.00e-02,
557,4.00e-03,2.00e-02,
558,-1.08e-02,8.00e-02,
559,1.48e-02,2.00e-02,
560,-1.52e-02,8.00e-02,
561,1.60e-02,2.00e-02,
562,7.20e-03,2.00e-02,
563,-5.60e-03,8.00e-02,
564,3.20e-03,4.00e-02,
565,-8.00e-04,2.00e-02,
566,1.60e-03,4.00e-02,
567,-8.00e-04,2.00e-02,
568,1.60e-03,4.00e-02,
569,-1.20e-03,2.00e-02,
570,1.20e-03,4.00e-02,
571,0.00e+00,2.00e-02,
572,2.80e-03,4.00e-02,
573,-1.20e-03,2.00e-02,
574,-1.60e-03,2.00e-02,
575,9.20e-03,2.02e+00,
576,9.20e-03,1.60e-01,
577,-8.00e-04,8.00e-02,
578,2.00e-03,1.00e-01,
579,0.00e+00,6.00e-02,
580,0.00e+00,6.00e-02,
581,2.40e-03,8.00e-02,
582,2.00e-03,8.00e-02,
583,0.00e+00,6.00e-02,
584,0.00e+00,6.00e-02,
585,2.40e-03,8.00e-02,
586,-2.80e-03,8.00e-02,
587,4.00e-03,2.00e-02,
588,-1.08e-02,8.00e-02,
589,1.44e-02,2.00e-02,
590,-1.52e-02,8.00e-02,
591,1.60e-02,2.00e-02,
592,8.40e-03,2.00e-02,
593,-5.60e-03,8.00e-02,
594,2.40e-03,2.00e-02,
595,-1.20e-03,8.00e-02,
596,0.00e+00,2.00e-02,
597,2.00e-03,8.00e-02,
598,1.60e-03,2.00e-02,
599,-4.00e-04,8.00e-02,
600,1.60e-03,2.00e-02,
601,0.00e+00,6.00e-02,
602,2.00e-03,4.00e-02,
603,-1.20e-03,2.00e-02,
604,-2.40e-03,1.98e+00,
605,8.80e-03,0.00e+00,
606,8.40e-03,1.60e-01,
607,0.00e+00,8.00e-02,
608,2.00e-03,1.00e-01,
609,-8.00e-04,6.00e-02,
610,-8.00e-04,6.00e-02,
611,1.60e-03,1.00e-01,
612,2.40e-03,8.00e-02,
613,-8.00e-04,6.00e-02,
614,2.40e-03,6.00e-02,
615,-8.00e-04,8.00e-02,
616,-3.20e-03,6.00e-02,
617,5.60e-03,8.00e-02,
618,-1.16e-02,8.00e-02,
619,1.52e-02,2.00e-02,
620,-1.48e-02,8.00e-02,
621,1.64e-02,2.00e-02,
622,7.20e-03,8.00e-02,
623,-3.60e-03,2.00e-02,
624,2.40e-03,2.00e-02,
625,-8.00e-04,8.00e-02,
